OddsportalID,URL,HomeTeam,AwayTeam,Name,EventStageName,TournamentStageName,TournamentName,Date,DateStartTimestamp,Result,HomeResult,AwayResult,Partialresult,Market,Bookmaker,Line,LineValue,Odd,OpeningOdd,OddsHistory
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+1.5,2,16,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+2.5,1,1.04,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+2.5,2,12,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+3.5,1,1.26,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+3.5,2,3.85,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+4.25,1,1.55,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+4.25,2,2.54,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+4.5,1,1.47,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+4.5,2,2.6,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+4.5,1,1.6,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+4.5,2,2.43,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+4.75,1,1.74,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+4.75,2,2.19,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+5,1,1.8,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+5,2,2.05,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+5,1,1.85,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+5,2,2.06,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,William Hill,+5,1,1.83,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,William Hill,+5,2,2,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+5.25,1,2.16,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+5.25,2,1.76,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+5.5,1,2.35,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+5.5,2,1.57,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+5.5,1,2.46,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+5.5,2,1.58,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,William Hill,+5.5,1,2.45,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,William Hill,+5.5,2,1.61,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+5.75,1,2.65,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+5.75,2,1.51,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+6,1,2.9,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+6,2,1.43,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+6.25,1,3.05,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+6.25,2,1.39,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+6.5,1,3.2,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+6.5,2,1.33,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+6.5,1,3.19,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+6.5,2,1.36,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+6.75,1,3.94,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+6.75,2,1.24,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+7.5,1,6,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+7.5,2,1.12,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+7.5,1,5.33,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,Pinnacle,+7.5,2,1.18,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+8.5,1,10,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+8.5,2,1.06,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+9.5,1,16,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",OU-ML,bet365,+9.5,2,1.02,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",1X2,1xBet,1X2,1,1.89,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",1X2,1xBet,1X2,X,4.14,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",1X2,1xBet,1X2,2,3.72,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",1X2,bet-at-home,1X2,1,1.88,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",1X2,bet-at-home,1X2,X,3.97,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",1X2,bet-at-home,1X2,2,3.63,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",1X2,bet365,1X2,1,1.8,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",1X2,bet365,1X2,X,3.9,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",1X2,bet365,1X2,2,4,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",1X2,Unibet,1X2,1,1.95,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",1X2,Unibet,1X2,X,3.95,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",1X2,Unibet,1X2,2,3.45,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",1X2,William Hill,1X2,1,1.83,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",1X2,William Hill,1X2,X,4.2,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",1X2,William Hill,1X2,2,3.25,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",BTTS,1xBet,BTTS,Yes,1.1,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",BTTS,1xBet,BTTS,No,5.15,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",BTTS,Unibet,BTTS,Yes,1.11,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",BTTS,Unibet,BTTS,No,5.8,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",BTTS,William Hill,BTTS,Yes,1.15,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",BTTS,William Hill,BTTS,No,4.75,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",DNB,Unibet,DNB,1,1.46,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",DNB,Unibet,DNB,2,2.63,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",DNB,William Hill,DNB,1,1.44,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",DNB,William Hill,DNB,2,2.62,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",ML,bet365,ML,1,1.55,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",ML,bet365,ML,2,2.6,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",ML,Pinnacle,ML,1,1.58,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",ML,Pinnacle,ML,2,2.56,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",ML,Unibet,ML,1,1.53,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",ML,Unibet,ML,2,2.55,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",ML,William Hill,ML,1,1.56,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",ML,William Hill,ML,2,2.6,{ 0},
